acousticness,added_at,artist,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,name,popularity,preview_url,speechiness,tempo,time_signature,track_img,valence
0.0583,8/30/16,M.I.L.K.,0.684,267740,0.746,0.134,0,0.584,-7.916,Following the Sun,42,https://p.scdn.co/mp3-preview/478acd9f4842fee9a4dc9cdf79752fa136715bf3?cid=930456c642564135939390fde3dd06bf,0.0264,117.958,4,https://i.scdn.co/image/f2f8aba9f4d4b94e964acfc272d8d316faab4916,0.971
0.0135,8/30/16,Solidisco,0.76,156250,0.844,0.00152,7,0.118,-2.463,Get in Love,20,https://p.scdn.co/mp3-preview/ee654d14b8c3276341559e4201e0fdf51c6ce63a?cid=930456c642564135939390fde3dd06bf,0.0631,126.007,4,https://i.scdn.co/image/7c7191556e24b2758d708e4274759e4702e9bdf9,0.362
0.297,8/29/16,Miami Horror,0.432,250947,0.756,2.96E-05,5,0.338,-5.922,Colours In The Sky,45,https://p.scdn.co/mp3-preview/b27ad85d834c90fc51024787373ea031dd8c0dac?cid=930456c642564135939390fde3dd06bf,0.0317,87.898,4,https://i.scdn.co/image/3249253329d8206508606e08778ec240b07a260c,0.43
0.0865,8/27/16,Kungs,0.786,195561,0.69,9.03E-05,3,0.238,-4.665,This Girl (Kungs Vs. Cookin' On 3 Burners),72,,0.04,122.006,4,https://i.scdn.co/image/01075603fb31a2abab110ecf4100c721b4fd8375,0.477
0.617,8/23/16,Deer Tick,0.67,168253,0.752,0,1,0.0929,-3.504,Art Isn't Real (City Of Sin),39,https://p.scdn.co/mp3-preview/e7bb62df7c56449c5e617ad7d08da7b2638a9ef2?cid=930456c642564135939390fde3dd06bf,0.0397,106.441,4,https://i.scdn.co/image/b40f5fd615636d96d9cf51fa87440340bb52108e,0.555
0.487,8/23/16,Trampled By Turtles,0.254,206400,0.928,1.33E-05,9,0.112,-5.885,Wait so Long,59,https://p.scdn.co/mp3-preview/5d79b5113380c17fd8a0f9af635324a521d97e6c?cid=930456c642564135939390fde3dd06bf,0.318,189.451,4,https://i.scdn.co/image/f43e6a157b5b76929ea41ef51785acd0d78c1f1e,0.32
0.00896,8/22/16,Trinix,0.846,114545,0.664,0.0372,8,0.299,-6.248,Embuscade,30,https://p.scdn.co/mp3-preview/af210e4b87596d6129ddd56f5320425b50b8aebf?cid=930456c642564135939390fde3dd06bf,0.0518,87.984,4,https://i.scdn.co/image/6f8a62a32461f9787b7345d0156ae569e177b541,0.614
0.00403,8/22/16,Kilter,0.765,275693,0.665,0.286,4,0.348,-7.614,Want 2 - Castro Remix,18,https://p.scdn.co/mp3-preview/2db9ffe7ac09c529105475340bf7cb507fe81a17?cid=930456c642564135939390fde3dd06bf,0.0326,102.012,4,https://i.scdn.co/image/7c405d00cc19c48b8f016bca8cba65e24608503b,0.542
0.776,8/22/16,Josiah and the Bonnevilles,0.573,218267,0.43,0,5,0.216,-8.303,Cold Blood,43,https://p.scdn.co/mp3-preview/35827f7c56807f993d2979f69591bd6dc51ec8d6?cid=930456c642564135939390fde3dd06bf,0.0287,108.031,4,https://i.scdn.co/image/e49fe3fa672076a01f0efe30316e2fb87e78b813,0.193
0.000421,8/22/16,Beatowski,0.761,249318,0.461,0.859,7,0.0961,-11.244,Polka Dot Skirt,35,https://p.scdn.co/mp3-preview/ae673d90cd23fb198229f85b9a5750b5a82fbd12?cid=930456c642564135939390fde3dd06bf,0.117,131.992,4,https://i.scdn.co/image/309ae8e1d5161044142cf336ddeafafd57dec4b3,0.0819
0.164,8/22/16,Village,0.722,300830,0.736,0.0043,11,0.101,-5.284,Takeover,48,https://p.scdn.co/mp3-preview/05c996fb99bc0c80e6504d45ff190d7efc988ff3?cid=930456c642564135939390fde3dd06bf,0.148,150.028,4,https://i.scdn.co/image/32cb7a268054377614d349f4ecb08796900f494e,0.744
0.00375,8/21/16,Dent May,0.591,251470,0.879,0,8,0.105,-4.917,Face Down In The Gutter Of Your Love,37,https://p.scdn.co/mp3-preview/2cad71929c5d52bfd6d8f565894568ec4c7909ae?cid=930456c642564135939390fde3dd06bf,0.033,117.036,4,https://i.scdn.co/image/8dd478357e10a7eb0e26e83954a2d61df7025291,0.52
0.00231,8/21/16,Slowes,0.506,225184,0.699,0.19,0,0.163,-4.549,I Need You,41,https://p.scdn.co/mp3-preview/4739e0146b35b2eb9a81a27032b558d957db9d36?cid=930456c642564135939390fde3dd06bf,0.0271,77.482,4,https://i.scdn.co/image/f43cb75484a1076fe063b7792ada1a5ad0f8875c,0.436
0.384,8/21/16,Tennis,0.683,223933,0.573,3.23E-05,7,0.0676,-5.339,Ladies Don't Play Guitar,49,,0.0269,99.973,4,https://i.scdn.co/image/6b2fa1928faa5929c1defeb7cbc6476e48c0d768,0.653
0.544,8/21/16,JÃºnÃ_us Meyvant,0.727,241120,0.51,0.78,1,0.145,-12.483,Signals,39,https://p.scdn.co/mp3-preview/054bef68c42a6b8b54de3518c684936dd37a8710?cid=930456c642564135939390fde3dd06bf,0.0294,98.008,4,https://i.scdn.co/image/41636258e6423c032b8b01b43168fa4c15bbfac2,0.521
0.353,8/19/16,Ukiyo,0.523,166957,0.746,0.00048,2,0.064,-7.321,Calling,42,https://p.scdn.co/mp3-preview/7ccf60f6b471239568ae24e5b631394d7957c722?cid=930456c642564135939390fde3dd06bf,0.438,91.951,4,https://i.scdn.co/image/7addd4517761ec209802ebf62b0fd7f7bdfda27c,0.0718
0.00138,8/19/16,Mr Sanka,0.733,278751,0.866,0.917,6,0.0594,-2.576,Flight Mode,20,,0.0346,124.014,4,https://i.scdn.co/image/dab8174d4fd7134a3a030830ca88431106af2452,0.767
0.017,8/16/16,Izzy Bizu,0.632,195347,0.855,1.38E-06,5,0.119,-3.45,Adam & Eve,37,https://p.scdn.co/mp3-preview/b0c004935e32c12092554ff4bbbb1fd17726859f?cid=930456c642564135939390fde3dd06bf,0.0327,132.969,4,https://i.scdn.co/image/e41b7e1bd129977f2cff5cad3e504ba56ea16f8d,0.769
0.0757,8/16/16,Fog Lake,0.258,246216,0.636,0.849,9,0.303,-9.319,Rattlesnake,37,https://p.scdn.co/mp3-preview/5cf9958ff62c1b5e0d17ac9261483c89184d9a6e?cid=930456c642564135939390fde3dd06bf,0.0372,64.882,4,https://i.scdn.co/image/a3be32386f881e35fad3e0db261a3892f4aa0802,0.357
0.0995,8/16/16,Tilka,0.752,210955,0.744,0.381,1,0.0541,-4.344,Love,46,https://p.scdn.co/mp3-preview/fea4b5f0922176d7c62b2b9788fd9af572880c5a?cid=930456c642564135939390fde3dd06bf,0.18,156.951,4,https://i.scdn.co/image/7418f85936661f6ac38c9e952c3a4f6328a5008e,0.601
0.123,8/15/16,XMPLA,0.43,194482,0.392,0.019,4,0.0696,-8.757,Make You Feel It,43,https://p.scdn.co/mp3-preview/431591f8f0bc52ef7320afe6239b441f5d8bb5c9?cid=930456c642564135939390fde3dd06bf,0.0455,119.81,4,https://i.scdn.co/image/1c33bd71279f20343c44e9371b5c523b6f4c9214,0.117
0.00128,8/15/16,Xan Young,0.576,171653,0.809,0.503,10,0.0897,-3.124,Worthy,32,https://p.scdn.co/mp3-preview/b2bc0184a09d926fbce8384e9f494ddb00536a0f?cid=930456c642564135939390fde3dd06bf,0.0936,89.931,4,https://i.scdn.co/image/ef4cdcd06c77551cd96616ecc71aa5a1fe002d5e,0.549
0.0516,8/15/16,Dawn Golden,0.514,273227,0.63,0.0953,9,0.0878,-6.99,All I Want - Diplo Remix,12,,0.106,159.99,4,https://i.scdn.co/image/3a586c7a3e032fe76133cdb9c4e7d9a18839115c,0.174
0.449,8/15/16,Aaron Neville,0.61,165960,0.376,2.18E-06,2,0.198,-9.194,Tell It Like It Is,54,https://p.scdn.co/mp3-preview/c1e9a37a3a085177598d3f16fd82ffd19de97fdc?cid=930456c642564135939390fde3dd06bf,0.0287,93.706,3,https://i.scdn.co/image/97f79943e7f334e153103e4a89dd66d0c62604b7,0.58
0.365,8/10/16,Promises Ltd.,0.628,385687,0.834,0.00183,8,0.372,-6.204,Days of Lavender,48,https://p.scdn.co/mp3-preview/355eaa1d3b6d2583bd8ee8eddbce7c2f97a65641?cid=930456c642564135939390fde3dd06bf,0.0555,101.896,4,https://i.scdn.co/image/4e281b21685c8f7e7efdf412919bad72c3f0b86d,0.571
0.288,8/10/16,Two Feet,0.74,168000,0.415,0.534,0,0.103,-11.429,Her Life,67,https://p.scdn.co/mp3-preview/5c7e6faf2cdd31a40b25ec2f26658ea52bd315e6?cid=930456c642564135939390fde3dd06bf,0.0594,89.997,4,https://i.scdn.co/image/10696da591e254611f3523426b9297704e9c56c6,0.155
0.361,8/10/16,Jupe,0.57,199111,0.726,0.0225,4,0.259,-7.214,Yikes,42,https://p.scdn.co/mp3-preview/f4b1b22e48dfd5b332747ad9445588bedf72389e?cid=930456c642564135939390fde3dd06bf,0.463,134.894,4,https://i.scdn.co/image/d9731eaa4409fe95e3807cc3bfa3a26344b3c58d,0.134
0.082,8/10/16,Cabu,0.731,221613,0.867,0.0854,11,0.271,-5.139,Gold (Fabich & Ferdinand Weber Remix),41,https://p.scdn.co/mp3-preview/1b1b6a95a3c5f3caa583f32f720b1875013409ff?cid=930456c642564135939390fde3dd06bf,0.043,124.035,4,https://i.scdn.co/image/a09a6d471960ec4931e4503557a1a9e7c9a097f0,0.273
0.571,8/10/16,Two Feet,0.765,129600,0.327,0.0479,6,0.0787,-8.029,Go Fuck Yourself,71,https://p.scdn.co/mp3-preview/5af53ba3647787165e3e5961443f339c696a3bb2?cid=930456c642564135939390fde3dd06bf,0.277,74.931,4,https://i.scdn.co/image/10696da591e254611f3523426b9297704e9c56c6,0.308
0.397,8/10/16,Ukiyo,0.638,258906,0.691,0.0798,0,0.0827,-4.742,Sleep In,39,https://p.scdn.co/mp3-preview/ddaaa96517c25fcb08900a9d5a58f8c3c2d5853b?cid=930456c642564135939390fde3dd06bf,0.269,148.008,5,https://i.scdn.co/image/17a54e850bb386d7b784c21987efc7106541d4e0,0.313
0.171,8/10/16,ANIMA!,0.704,235037,0.62,0.00099,9,0.493,-7.233,Silver Screen,37,https://p.scdn.co/mp3-preview/6756590e810d94a2d8f89478bba96daa2599f787?cid=930456c642564135939390fde3dd06bf,0.0359,146.973,4,https://i.scdn.co/image/b092cb05b668c951c37ff641ae2314643586982b,0.669
0.000115,8/10/16,Izzy Bizu,0.703,237867,0.689,0.105,5,0.227,-6.387,Adam & Eve - Swindle Remix,37,https://p.scdn.co/mp3-preview/298e2ce5904ee51c550137384e784a654f9bfb95?cid=930456c642564135939390fde3dd06bf,0.0398,140.05,4,https://i.scdn.co/image/06211b0cfc9139c2d0192f275e65a9ad774b6a83,0.191
0.214,8/10/16,EVVY,0.657,225538,0.924,0,3,0.204,-4.18,Collide,47,https://p.scdn.co/mp3-preview/4c8dc502bd96a9a88bd2267f94c9b1cc72f8c190?cid=930456c642564135939390fde3dd06bf,0.0336,92.008,4,https://i.scdn.co/image/0a6487eb0722fa84f474b42bdfa5693702922a0c,0.679
0.00429,8/10/16,Hazy Mountains,0.13,248667,0.728,0.939,0,0.297,-7.478,Small Hours,32,https://p.scdn.co/mp3-preview/395023424a580c147f990a4f76888c8ebeeb49a4?cid=930456c642564135939390fde3dd06bf,0.0433,90.051,4,https://i.scdn.co/image/4e0e16d9a056c7bec7c8bd9038287777d01765fa,0.295
0.746,8/10/16,Giraffage,0.451,224903,0.563,0.00015,0,0.123,-8.863,Be With You,49,https://p.scdn.co/mp3-preview/c1a9acc565e4dc2d734907eda30cf88aa53fde13?cid=930456c642564135939390fde3dd06bf,0.0468,140.047,4,https://i.scdn.co/image/80d86c91f8d01ba478d112613bb35d7fdf26d48c,0.588
0.00847,8/4/16,Faded Paper Figures,0.677,266453,0.668,0.276,9,0.127,-8.401,San Narciso,37,https://p.scdn.co/mp3-preview/37a1fabe1e7ee958ad6b26335d05518dc7321cf3?cid=930456c642564135939390fde3dd06bf,0.0304,126.025,4,https://i.scdn.co/image/7641efdda67f30a0ed31d623889c181ba8f3c87c,0.573
0.0149,8/3/16,JR JR,0.642,270267,0.783,0.311,9,0.177,-5.003,Gone - Robert DeLong Remix,38,https://p.scdn.co/mp3-preview/01d23021c06869cef31a7688ffdcfc6de978578c?cid=930456c642564135939390fde3dd06bf,0.0534,129.975,4,https://i.scdn.co/image/59810a7c4d6f556837fffd5bc76a1e3c4c4a9873,0.567
0.438,8/1/16,Dylan Kelly,0.585,195933,0.593,1.04E-05,11,0.243,-6.762,All My Friends,48,https://p.scdn.co/mp3-preview/590c2f8d46d2c43bf442ec255519e2da913d1e97?cid=930456c642564135939390fde3dd06bf,0.025,169.996,4,https://i.scdn.co/image/233e6cefb0dcea11433caa28bffc96e51676b171,0.777
0.00121,7/29/16,Ben Remember,0.984,188852,0.941,0.0539,9,0.026,-4.56,Flashwind - Radio Edit,45,https://p.scdn.co/mp3-preview/6d9c1c28c9193ff1d78e9aac0712470bd8e4e55a?cid=930456c642564135939390fde3dd06bf,0.0805,122.003,4,https://i.scdn.co/image/7194d36e0c1d2a623d2e68760a3e8ff85336c29c,0.331
0.553,7/28/16,LÃ‰ON,0.736,222760,0.855,0.0164,9,0.116,-4.017,Tired of Talking - A-Trak & Cory Enemy Remix,60,https://p.scdn.co/mp3-preview/844cd1ef81de642afad5b469d1acddd61e49ab0d?cid=930456c642564135939390fde3dd06bf,0.0791,100.943,4,https://i.scdn.co/image/0cf443f4dcd6876a60c231e5c9f975caf998984f,0.355
0.000557,7/27/16,RAC,0.518,318307,0.762,0.0967,0,0.132,-8.276,We Belong - Odesza Remix,51,https://p.scdn.co/mp3-preview/826fd0f264f274d5875edf78b734dd8f6a2bc339?cid=930456c642564135939390fde3dd06bf,0.0429,114.984,4,https://i.scdn.co/image/85a3bb2dd784a6608705ec37502cfd8bc7c37c6d,0.0683
0.013,7/27/16,Ki:Theory,0.632,222857,0.762,0.502,3,0.145,-9.018,Open Wound (ODESZA Remix),43,https://p.scdn.co/mp3-preview/5999d5992b9d9c48079a3dc6644686270f9d5f0d?cid=930456c642564135939390fde3dd06bf,0.162,140.039,4,https://i.scdn.co/image/bc47a98c3249674754db91b5ec36ee97adb652b7,0.421
0.00275,7/27/16,Pretty Lights,0.332,278333,0.661,0.0832,9,0.19,-5.861,Lost And Found (ODESZA Remix),46,https://p.scdn.co/mp3-preview/7e8e91ab02a96c9171027b0bc2d683e70f7bb069?cid=930456c642564135939390fde3dd06bf,0.343,90.012,4,https://i.scdn.co/image/0134e80b73908ed4af11faed954690e11f26c36b,0.0527
0.00662,7/27/16,Porter Robinson,0.342,326267,0.807,0.654,11,0.0771,-6.043,Divinity - ODESZA Remix,50,https://p.scdn.co/mp3-preview/2fd71d22fb41db82c9232201a10accad6e1abf72?cid=930456c642564135939390fde3dd06bf,0.0452,180.106,4,https://i.scdn.co/image/4fa8cbe43157b337e7e9b46071a8947dd2139f41,0.208
0.0621,7/25/16,Wild Ones,0.548,248747,0.803,0.177,6,0.109,-4.333,Dim The Lights,43,https://p.scdn.co/mp3-preview/0f3ba3264f31220fc8e3ed7b4617c313a0d8b9d4?cid=930456c642564135939390fde3dd06bf,0.0271,99.969,4,https://i.scdn.co/image/8a4bb6f252446668595b97505dddf36b3db2608b,0.514
0.821,7/25/16,Umpire,0.33,250645,0.386,0.00484,2,0.23,-11.753,Rewind,36,https://p.scdn.co/mp3-preview/8bf1ffd0ecbdbb90f331fb6ea3f7d2cc78b493f6?cid=930456c642564135939390fde3dd06bf,0.299,77.036,4,https://i.scdn.co/image/9246b73ed512bbf01cfff177087367d9000ecb74,0.113
0.119,7/25/16,Danijel Zambo,0.742,127626,0.559,0.881,5,0.138,-10.585,Caffeine,34,https://p.scdn.co/mp3-preview/4f4c407acfe5b9ad02acfbf317a4aa3c2ea79370?cid=930456c642564135939390fde3dd06bf,0.0586,125.003,4,https://i.scdn.co/image/419946dd9026444ecfdd7f80b511a1b3245bdaac,0.593
0.127,7/25/16,Modl,0.531,241212,0.673,0.348,0,0.0866,-6.981,Years From Now - Original Mix,2,,0.0423,123.528,4,https://i.scdn.co/image/04240870ef01747a7fe7fdb359c3afab1663aafe,0.0431
0.0262,7/25/16,Saavan,0.171,232250,0.831,0.459,9,0.0875,-7.588,When You Fall,39,https://p.scdn.co/mp3-preview/d0cd632f827acc1dd58b2d1395cc87d8275b1379?cid=930456c642564135939390fde3dd06bf,0.0434,179.943,3,https://i.scdn.co/image/571e58e4168ad458f8de349e16cfea95c7e46c26,0.082
0.1,7/25/16,RCKT PWR,0.728,185887,0.912,0.806,4,0.286,-2.871,No 1 but U,43,https://p.scdn.co/mp3-preview/ea07d133903947bfb9371de8e44083a36c29cebf?cid=930456c642564135939390fde3dd06bf,0.0731,150.018,4,https://i.scdn.co/image/6258f0a436b2b5b34d1c2c620e146e971a81dd14,0.318
0.0276,7/24/16,Crookers,0.87,305040,0.699,0.653,1,0.059,-3.961,Knobbers,36,https://p.scdn.co/mp3-preview/faf49514aa9a3413d3090f5bb63844603ab79ea5?cid=930456c642564135939390fde3dd06bf,0.265,127.975,4,https://i.scdn.co/image/08922483bfecae1ea21aea7b70ae51a2b8ecb993,0.549
0.144,7/24/16,Crookers,0.796,277413,0.67,0.00265,2,0.199,-5.486,Cooler Couleur,38,https://p.scdn.co/mp3-preview/14365d3d1b8469b3b2b90b33e10eaca8f9bb7a47?cid=930456c642564135939390fde3dd06bf,0.0791,95.23,4,https://i.scdn.co/image/497af282e1af7fc3b4de9bd1e9ede297c75c0001,0.464
0.00661,7/19/16,RL Grime,0.536,225882,0.979,0.834,6,0.0537,-2.683,Valhalla (feat. Djemba Djemba),46,https://p.scdn.co/mp3-preview/13bff6b84a23385d3cd0fd5f2b2d5d1bf9735468?cid=930456c642564135939390fde3dd06bf,0.216,170.073,4,https://i.scdn.co/image/2b7f3c2d1105773597b8f0f83f2115ba711cc5aa,0.665
0.0332,7/19/16,ODESZA,0.484,214154,0.844,0.0319,9,0.22,-6.096,Keep Her Close,47,https://p.scdn.co/mp3-preview/0ca388aeb0d498680ed786da85f286df302813ff?cid=930456c642564135939390fde3dd06bf,0.0479,130.062,4,https://i.scdn.co/image/0f9a73379538902cf38c29fab7117d2c11964a96,0.489
0.00901,7/19/16,ODESZA,0.617,222240,0.896,0,6,0.635,-5.262,Say My Name (Remix),61,https://p.scdn.co/mp3-preview/49babf80ba2221d2895a9dcb0f91e74045a42005?cid=930456c642564135939390fde3dd06bf,0.0653,125.057,4,https://i.scdn.co/image/f394d82baac3863b537e468c477f918bc989bb0a,0.583
0.0874,7/19/16,ODESZA,0.4,168000,0.788,4.73E-05,10,0.191,-3.731,Don't Stop,7,,0.0532,80.102,4,https://i.scdn.co/image/26c51ac179c1c8a7682747dcc9c1ab81361dfe2f,0.0392
0.00572,7/19/16,ODESZA,0.287,196364,0.726,0.000848,7,0.311,-4.253,Tuytus,3,,0.119,109.99,4,https://i.scdn.co/image/26c51ac179c1c8a7682747dcc9c1ab81361dfe2f,0.258
0.0565,7/18/16,Douchka,0.531,218250,0.647,2.51E-05,10,0.103,-7.364,Don't Leave,34,https://p.scdn.co/mp3-preview/88b29798cf614b75bcd1d4d0cb57010cc076b5af?cid=930456c642564135939390fde3dd06bf,0.384,80.21,4,https://i.scdn.co/image/cb2308357cdc0743d3bb5fb69eb706fc851260cc,0.216
0.27,7/18/16,John DahlbÃ_ck,0.565,220125,0.834,0.00592,8,0.108,-2.74,Ain't You,48,https://p.scdn.co/mp3-preview/17b61a6bc9fd1acf2fb64711676eb58be761018d?cid=930456c642564135939390fde3dd06bf,0.03,159.988,4,https://i.scdn.co/image/7f1bb15efb7dfb10d18ae82983ef4f5cd1ba5c0f,0.337
0.00912,7/18/16,ODESZA,0.524,194400,0.648,0.379,7,0.393,-7.023,Koto,46,https://p.scdn.co/mp3-preview/0bc58fd2fd13738a64a23afe5e5645c4ff307fa4?cid=930456c642564135939390fde3dd06bf,0.0452,100.027,4,https://i.scdn.co/image/1f17e08f1a8f84d4f9aff3ae8daa085c59ba0768,0.0941
0.627,7/18/16,G,0.556,211000,0.68,0.0044,8,0.132,-7.885,Outer Space (feat. Genevieve),47,https://p.scdn.co/mp3-preview/57cc77a4d241c293c0efa1c0d0a3a9b1802b8f18?cid=930456c642564135939390fde3dd06bf,0.0442,129.819,4,https://i.scdn.co/image/fe10c1e331d6c665b701eafff05f296a23ed94a8,0.197
0.0088,7/18/16,FEYNMAN,0.779,223469,0.683,0.878,8,0.283,-7.221,Early Summer,40,https://p.scdn.co/mp3-preview/2600658a8af2bc824c7c913156e13195b295409e?cid=930456c642564135939390fde3dd06bf,0.0352,116.014,4,https://i.scdn.co/image/87a228d3e7d239c6ed412a9d830cffe9ff3e79af,0.249
0.0183,7/18/16,Penguin Prison,0.671,356533,0.776,0.019,7,0.142,-7.714,Show Me the Way - The Knocks Remix,0,,0.0324,119.999,4,https://i.scdn.co/image/0544196bb4412ffbf213958c4efd33f127af04d6,0.25
0.0855,7/16/16,Lettuce,0.604,214480,0.9,0.00181,4,0.0766,-6.459,Move on Up,41,https://p.scdn.co/mp3-preview/fbe6956d8e6ee9ada21da6c602099dc78220cd0b?cid=930456c642564135939390fde3dd06bf,0.13,144.901,4,https://i.scdn.co/image/64b94532c59ed03ebfce63b706d65a06933e2c87,0.803
0.0117,7/12/16,Indian Summer,0.69,208400,0.941,0.41,5,0.0851,-6.456,1.01 My Heart Drops,22,https://p.scdn.co/mp3-preview/abd73f47c29fba468c7b8e9dcfaec97c6559afee?cid=930456c642564135939390fde3dd06bf,0.262,140.001,4,https://i.scdn.co/image/793cafa87b81e00463c6336e1577e00ba72bc2eb,0.455
0.0204,7/12/16,Indian Summer,0.764,276000,0.589,0.233,7,0.116,-4.224,Feel My Way,26,https://p.scdn.co/mp3-preview/b295efa26104182548b70dc80df783ba191429bf?cid=930456c642564135939390fde3dd06bf,0.0551,119.999,4,https://i.scdn.co/image/a264f6bd14db9058c00e21e7f6e12e6aa129acf6,0.31
0.163,7/12/16,Jerry Folk,0.81,221806,0.534,0.115,11,0.192,-5.721,To My Soul,53,https://p.scdn.co/mp3-preview/d3ac1a18ae24caf2bd08446ab590d341387ba57a?cid=930456c642564135939390fde3dd06bf,0.0425,106.02,4,https://i.scdn.co/image/5141fd16470be08eba1da3ab85c74f124b27a0da,0.25
0.257,7/12/16,Kinds,0.725,188098,0.869,0,9,0.141,-5.324,Hands Up,34,https://p.scdn.co/mp3-preview/ac6c7311e7fc9025e5b3c2d8b6e8183108001b38?cid=930456c642564135939390fde3dd06bf,0.104,162.746,4,https://i.scdn.co/image/754837bc470ee0baf5a29b361b3f5a099cb02961,0.748
0.00359,7/11/16,Indian Summer,0.452,234000,0.719,0.117,1,0.137,-5.436,Elliptical,23,https://p.scdn.co/mp3-preview/591ea6efd909e57e50bf21684ff1801e4610736b?cid=930456c642564135939390fde3dd06bf,0.0375,99.992,4,https://i.scdn.co/image/08272a079dc7a7eb80b59f748639f22d0389090e,0.111
0.000599,7/11/16,Hippie Sabotage,0.487,324807,0.68,0.0339,7,0.144,-8.497,Your Soul,65,https://p.scdn.co/mp3-preview/bcf335515add42ce63fa43794caea07decd600ba?cid=930456c642564135939390fde3dd06bf,0.0408,94.46,3,https://i.scdn.co/image/317bd8d3838c90831fbdf6ae2420b6c23587fb1d,0.076
0.155,7/7/16,Manwomanchild,0.703,257427,0.934,5.27E-05,4,0.321,-3.076,Change the Channel,26,https://p.scdn.co/mp3-preview/463bb4b9bf457dc04f747372dc7ea95d4874b0d0?cid=930456c642564135939390fde3dd06bf,0.0351,140.04,4,https://i.scdn.co/image/33a5e63418e70a79e8a1a4a7d8620198c3c6fe7a,0.964
0.422,7/7/16,ATTLAS,0.836,243374,0.768,0.916,9,0.162,-7.358,Ryat,53,https://p.scdn.co/mp3-preview/fa377b746509199a4eac2885ec08327ca8efff20?cid=930456c642564135939390fde3dd06bf,0.0689,120.014,4,https://i.scdn.co/image/c0230346dbe5f969753f7c8fbb9e73b1f0e25b9a,0.212
0.263,7/5/16,LA Priest,0.759,271059,0.723,0.483,8,0.0857,-6.615,Oino,50,,0.0465,139.031,4,https://i.scdn.co/image/9c567c64448551b38bedc1757a82cfba35e35173,0.963
0.0192,7/5/16,Couzare,0.786,200010,0.555,0.648,5,0.0936,-9.288,Afraid of Heights - Original Mix,46,https://p.scdn.co/mp3-preview/a3054b042818f1d057a9962e51688ee966b45c4a?cid=930456c642564135939390fde3dd06bf,0.0401,120.003,4,https://i.scdn.co/image/bbd4a236b0d1bcd7f60ce04f10e4cd1166e341ea,0.365
0.155,7/5/16,MOONZz,0.528,189600,0.567,7.50E-06,3,0.0822,-11.747,Good For You (MOONZz Redo),43,https://p.scdn.co/mp3-preview/07fe98ffb4e75a4eac808a846471a7d76d984001?cid=930456c642564135939390fde3dd06bf,0.0471,98.968,4,https://i.scdn.co/image/054a9626c40329a487921c86ef55d2c3472d155c,0.201
0.0958,7/5/16,Tiger Love,0.419,269552,0.689,0.531,0,0.0726,-3.026,Space In Space,36,https://p.scdn.co/mp3-preview/c898520e5eac98d6cc30124740d451ff10afda66?cid=930456c642564135939390fde3dd06bf,0.0327,133.977,4,https://i.scdn.co/image/385a5a51c1381f6cf1ab6d47be31daa40d6ac556,0.109
0.827,7/4/16,Shook,0.654,214991,0.501,0.932,5,0.0565,-11.005,Tidal,24,https://p.scdn.co/mp3-preview/f724aa57b962f5c272cbca63631db23fb6f698f9?cid=930456c642564135939390fde3dd06bf,0.105,175.655,3,https://i.scdn.co/image/26ba45765da1ac39c5ef44fc8467d66312a5c2a0,0.344
0.232,6/30/16,KC & The Sunshine Band,0.773,271493,0.721,1.61E-05,3,0.0349,-12.574,Keep It Comin' Love,39,https://p.scdn.co/mp3-preview/c1f281ebcb62320f024bb29f9db7e58714943e62?cid=930456c642564135939390fde3dd06bf,0.0294,110.383,4,https://i.scdn.co/image/a5a523a22719dbebd4e15613c002ff952e09c936,0.971
0.00606,6/30/16,KC & The Sunshine Band,0.649,186907,0.825,0.154,10,0.104,-12.243,"(Shake, Shake, Shake) Shake Your Booty",44,https://p.scdn.co/mp3-preview/fe0fa4239fab4ad7aab8f6cd5b1671f4a06cb3e8?cid=930456c642564135939390fde3dd06bf,0.0335,112.124,4,https://i.scdn.co/image/a5a523a22719dbebd4e15613c002ff952e09c936,0.961
0.034,6/30/16,KC & The Sunshine Band,0.837,249573,0.722,7.54E-06,3,0.0566,-8.356,Give It Up,45,https://p.scdn.co/mp3-preview/a09a5eff478cede083f41fd02a58ee4f7d7be548?cid=930456c642564135939390fde3dd06bf,0.0558,125.497,4,https://i.scdn.co/image/4dd0f6d3675d5639bc094d058db79909e81f70ef,0.857
0.0105,6/30/16,Dizzee Rascal,0.782,211657,0.991,0,4,0.165,-1.501,Hype,52,https://p.scdn.co/mp3-preview/28b148da6b43b4d83e8b992a5b4231f39a724018?cid=930456c642564135939390fde3dd06bf,0.0727,123.981,4,https://i.scdn.co/image/7ba2b1395da20a3cbab62ea29e327cc317cfc016,0.535
0.529,6/27/16,BABE,0.749,210300,0.606,0.0283,0,0.0833,-5.431,Make It Real,47,https://p.scdn.co/mp3-preview/6e8db1403a0387f925061010196fc3a67e39dc2d?cid=930456c642564135939390fde3dd06bf,0.0317,100.02,4,https://i.scdn.co/image/0eca2072711ce59dd16ae22e4435926c823bfc27,0.726
0.0788,6/27/16,Couzare,0.907,228005,0.58,0.0025,9,0.133,-7.777,Just,52,https://p.scdn.co/mp3-preview/39df0a34c13e948f25a4d9d103b39ceeeacdf129?cid=930456c642564135939390fde3dd06bf,0.0653,120.001,4,https://i.scdn.co/image/0ac74ac4e679ae31fbce4cd85fb7b250a1d5bd88,0.582
